VERSION;TYPE;PEERS;ROUTES;;TOTAL_ROUTES;TOTAL_PREFICES;RSS;SZ;VSZ;i;TIMEDIF;DATETIME
v2.0.8;mulimex;316;100000;;190189;52927;7612072;1904561;7618244;1011;245.053884674;2022-02-03@07:06:00
v2.0.8;mulimex;316;100000;;190189;52927;7352760;1839735;7358940;961;242.556831077;2022-02-03@07:10:31
v2.0.8;mulimex;316;100000;;190189;52927;7317324;1830835;7323340;961;241.287011587;2022-02-03@07:15:00
v2.0.8;mulimex;316;100000;;190189;52927;7398876;1851282;7405128;971;244.612596444;2022-02-03@07:19:32
v2.0.8;mulimex;316;100000;;190189;52927;7505984;1878044;7512176;985;245.404879949;2022-02-03@07:24:06
v2.0.8-169-ga840170e;mulimex;316;100000;;190189;52927;6264840;3650096;14600384;386;96.147257862;2022-02-03@07:26:12
v2.0.8-169-ga840170e;mulimex;316;100000;;190189;52927;6266104;3649825;14599300;365;91.024647117;2022-02-03@07:27:49
v2.0.8-169-ga840170e;mulimex;316;100000;;190189;52927;6280208;3653255;14613020;375;93.470309311;2022-02-03@07:29:28
v2.0.8-169-ga840170e;mulimex;316;100000;;190189;52927;6261960;3648623;14594492;372;92.894013777;2022-02-03@07:31:07
v2.0.8-169-ga840170e;mulimex;316;100000;;190189;52927;6264724;3651159;14604636;382;95.096312419;2022-02-03@07:32:48
v2.0.8-169-ga840170e;mulimex;316;100000;;190189;52927;6267244;3649361;14597444;371;92.597706568;2022-02-03@07:34:27
v2.0.8-169-ga840170e;mulimex;316;100000;;190189;52927;6298528;3651834;14607336;391;96.981682334;2022-02-03@07:36:10
v2.0.8-169-ga840170e;mulimex;316;100000;;190189;52927;6310992;3653325;14613300;392;97.033327502;2022-02-03@07:37:53
v2.0.8-191-g68d8716f;mulimex;316;100000;;190189;52927;6363852;3639934;14559736;139;35.152829098;2022-02-03@07:38:37
v2.0.8-191-g68d8716f;mulimex;316;100000;;190189;52927;6351992;3636596;14546384;136;34.333764587;2022-02-03@07:39:17
v2.0.8-191-g68d8716f;mulimex;316;100000;;190189;52927;6355956;3636635;14546540;143;36.006970585;2022-02-03@07:40:00
v2.0.8-191-g68d8716f;mulimex;316;100000;;190189;52927;6363100;3634921;14539684;136;34.464716039;2022-02-03@07:40:40
v2.0.8-191-g68d8716f;mulimex;316;100000;;190189;52927;6337424;3635356;14541424;140;35.503620575;2022-02-03@07:41:22
v2.0.8-191-g68d8716f;mulimex;316;100000;;190189;52927;6353340;3636116;14544464;140;35.285220848;2022-02-03@07:42:04
v2.0.8-191-g68d8716f;mulimex;316;100000;;190189;52927;6347020;3637883;14551532;140;35.529595963;2022-02-03@07:42:45
v2.0.8-191-g68d8716f;mulimex;316;100000;;190189;52927;6352476;3635825;14543300;136;34.355653514;2022-02-03@07:43:26
v2.0.8;multi;1000;100000;;193018;53631;17468552;4368669;17474676;3380;863.306128297;2022-02-03@08:07:14
v2.0.8;multi;1000;100000;;193018;53631;17325700;4332943;17331772;3367;863.931550969;2022-02-03@08:22:50
v2.0.8;multi;1000;100000;;193018;53631;16552052;4139590;16558360;3186;818.790084808;2022-02-03@08:37:42
v2.0.8;multi;1000;100000;;193018;53631;16551264;4139311;16557244;3201;822.717123217;2022-02-03@08:52:34
v2.0.8;multi;1000;100000;;193018;53631;16551788;4139461;16557844;3212;826.138209394;2022-02-03@09:07:27
v2.0.8;multi;1000;100000;;193018;53631;16600900;4151723;16606892;3241;833.309896852;2022-02-03@09:22:30
v2.0.8;multi;1000;100000;;193018;53631;16735736;4185443;16741772;3259;824.363579620;2022-02-03@09:37:24
v2.0.8;multi;1000;100000;;193018;53631;16855612;4215378;16861512;3198;819.069948500;2022-02-03@09:52:10
v2.0.8-169-ga840170e;multi;1000;100000;;193018;53631;13875876;5534093;22136372;1034;260.436925816;2022-02-03@09:57:43
v2.0.8-169-ga840170e;multi;1000;100000;;193018;53631;13935584;5545120;22180480;996;251.851710383;2022-02-03@10:02:03
v2.0.8-169-ga840170e;multi;1000;100000;;193018;53631;13915340;5542966;22171864;991;251.192607776;2022-02-03@10:06:23
v2.0.8-169-ga840170e;multi;1000;100000;;193018;53631;13900320;5540726;22162904;1036;262.117055373;2022-02-03@10:10:54
v2.0.8-169-ga840170e;multi;1000;100000;;193018;53631;13902760;5599028;22396112;1036;262.242990863;2022-02-03@10:15:25
v2.0.8-169-ga840170e;multi;1000;100000;;193018;53631;13895216;5539317;22157268;1010;255.966011201;2022-02-03@10:19:49
v2.0.8-169-ga840170e;multi;1000;100000;;193018;53631;13900932;5539274;22157096;1031;260.420562920;2022-02-03@10:24:18
v2.0.8-169-ga840170e;multi;1000;100000;;193018;53631;13902396;5541916;22167664;1025;259.354372779;2022-02-03@10:28:46
v2.0.8-191-g68d8716f;multi;1000;100000;;193018;53631;14093440;5563748;22254992;371;96.642722708;2022-02-03@10:30:34
v2.0.8-191-g68d8716f;multi;1000;100000;;193018;53631;14188432;5563990;22255960;374;96.097045592;2022-02-03@10:32:18
v2.0.8-191-g68d8716f;multi;1000;100000;;193018;53631;14313320;5589110;22356440;375;97.914719400;2022-02-03@10:34:05
v2.0.8-191-g68d8716f;multi;1000;100000;;193018;53631;14086388;5564886;22259544;377;97.265356716;2022-02-03@10:35:51
v2.0.8-191-g68d8716f;multi;1000;100000;;193018;53631;14301752;5566175;22264700;373;95.975012014;2022-02-03@10:37:36
v2.0.8-191-g68d8716f;multi;1000;100000;;193018;53631;14379084;5565276;22261104;379;97.048136130;2022-02-03@10:39:21
v2.0.8-191-g68d8716f;multi;1000;100000;;193018;53631;14102848;5561945;22247780;364;94.738872113;2022-02-03@10:41:05
v2.0.8-191-g68d8716f;multi;1000;100000;;193018;53631;14237076;5554384;22217536;372;96.647769907;2022-02-03@10:42:50
v2.0.8;imex;1000;100000;;193018;53631;6484424;1622679;6490716;1875;482.540425051;2022-02-03@11:02:59
v2.0.8;imex;1000;100000;;193018;53631;6483852;1622554;6490216;1842;474.208983966;2022-02-03@11:14:45
v2.0.8;imex;1000;100000;;193018;53631;6483120;1622300;6489200;1826;474.457891592;2022-02-03@11:23:03
v2.0.8;imex;1000;100000;;193018;53631;6486588;1623136;6492544;1775;461.414092140;2022-02-03@11:31:06
v2.0.8;imex;1000;100000;;193018;53631;6396260;1600616;6402464;1615;411.187226540;2022-02-03@11:41:36
v2.0.8;imex;1000;100000;;193018;53631;6484300;1622652;6490608;1873;480.474788391;2022-02-03@11:50:00
v2.0.8;imex;1000;100000;;193018;53631;6482328;1622165;6488660;1800;466.211549611;2022-02-03@11:58:09
v2.0.8;imex;1000;100000;;193018;53631;6483020;1622355;6489420;1751;454.190549723;2022-02-03@12:06:05
v2.0.8-169-ga840170e;imex;1000;100000;;193018;53631;6106832;1558338;6233352;1710;428.516817317;2022-02-03@12:13:38
v2.0.8-169-ga840170e;imex;1000;100000;;193018;53631;6122324;1562264;6249056;1640;411.982097185;2022-02-03@12:20:36
v2.0.8-169-ga840170e;imex;1000;100000;;193018;53631;6105360;1557955;6231820;1696;426.530304815;2022-02-03@12:27:49
v2.0.8-169-ga840170e;imex;1000;100000;;193018;53631;6110212;1559166;6236664;1673;419.725820068;2022-02-03@12:34:55
v2.0.8-169-ga840170e;imex;1000;100000;;193018;53631;6109680;1559014;6236056;1704;427.558229590;2022-02-03@12:42:09
v2.0.8-169-ga840170e;imex;1000;100000;;193018;53631;6110564;1559249;6236996;1629;408.460628991;2022-02-03@12:49:04
v2.0.8-169-ga840170e;imex;1000;100000;;193018;53631;6102580;1557245;6228980;1682;422.337072472;2022-02-03@12:56:13
v2.0.8-169-ga840170e;imex;1000;100000;;193018;53631;6110072;1559156;6236624;1692;424.285084153;2022-02-03@13:03:23
v2.0.8-191-g68d8716f;imex;1000;100000;;193018;53631;7321864;3616864;14467456;186;45.712994101;2022-02-03@13:04:18
v2.0.8-191-g68d8716f;imex;1000;100000;;193018;53631;7282472;3619060;14476240;183;45.781475732;2022-02-03@13:05:20
v2.0.8-191-g68d8716f;imex;1000;100000;;193018;53631;6666280;3599380;14397520;190;46.622790738;2022-02-03@13:06:22
v2.0.8-191-g68d8716f;imex;1000;100000;;193018;53631;6522996;3593081;14372324;189;46.317347513;2022-02-03@13:07:24
v2.0.8-191-g68d8716f;imex;1000;100000;;193018;53631;6758316;3595662;14382648;184;44.881492367;2022-02-03@13:08:25
v2.0.8-191-g68d8716f;imex;1000;100000;;193018;53631;6430780;3591595;14366380;187;45.282494522;2022-02-03@13:09:26
v2.0.8-191-g68d8716f;imex;1000;100000;;193018;53631;6612508;3592906;14371624;185;45.514072936;2022-02-03@13:10:27
v2.0.8-191-g68d8716f;imex;1000;100000;;193018;53631;6454132;3589513;14358052;192;47.232171566;2022-02-03@13:11:30
v2.0.8;single;1000;100000;;193018;53631;1408264;353580;1414320;1966;515.280917903;2022-02-03@13:32:37
v2.0.8;single;1000;100000;;193018;53631;6477000;1620691;6482764;2079;542.068793106;2022-02-03@13:41:46
v2.0.8;single;1000;100000;;193018;53631;142392;37140;148560;1513;391.485474774;2022-02-03@13:48:24
v2.0.8;single;1000;100000;;193018;53631;626456;158172;632688;1948;511.336938028;2022-02-03@13:57:01
v2.0.8;single;1000;100000;;193018;53631;143044;37276;149104;1913;501.711617731;2022-02-03@14:05:29
v2.0.8;single;1000;100000;;193018;53631;152672;39761;159044;1548;401.680514237;2022-02-03@14:12:18
v2.0.8;single;1000;100000;;193018;53631;141528;36906;147624;1938;508.531319109;2022-02-03@14:20:53
v2.0.8;single;1000;100000;;193018;53631;2734640;685185;2740740;1665;429.584126719;2022-02-03@14:28:09
v2.0.8-169-ga840170e;single;1000;100000;;193018;53631;146368;38200;152800;1345;338.466514238;2022-02-03@14:33:56
v2.0.8-169-ga840170e;single;1000;100000;;193018;53631;147640;38545;154180;1317;332.678695484;2022-02-03@14:39:33
v2.0.8-169-ga840170e;single;1000;100000;;193018;53631;141888;37061;148244;1320;333.745310462;2022-02-03@14:45:12
v2.0.8-169-ga840170e;single;1000;100000;;193018;53631;143348;37433;149732;1639;414.009485232;2022-02-03@14:52:11
v2.0.8-169-ga840170e;single;1000;100000;;193018;53631;143884;37555;150220;1348;340.067197467;2022-02-03@14:57:56
v2.0.8-169-ga840170e;single;1000;100000;;193018;53631;144476;37754;151016;1341;338.978348933;2022-02-03@15:03:40
v2.0.8-169-ga840170e;single;1000;100000;;193018;53631;144184;37625;150500;1356;342.926343492;2022-02-03@15:09:27
v2.0.8-169-ga840170e;single;1000;100000;;193018;53631;143544;37491;149964;1314;331.320578720;2022-02-03@15:15:04
v2.0.8-191-g68d8716f;single;1000;100000;;193018;53631;3740168;2190531;8762124;151;38.152168921;2022-02-03@15:15:50
v2.0.8-191-g68d8716f;single;1000;100000;;193018;53631;3313112;2190909;8763636;164;41.809710293;2022-02-03@15:16:46
v2.0.8-191-g68d8716f;single;1000;100000;;193018;53631;3455476;2136840;8547360;434;118.858650308;2022-02-03@15:19:00
v2.0.8-191-g68d8716f;single;1000;100000;;193018;53631;3868996;2186787;8747148;257;59.759624992;2022-02-03@15:20:14
v2.0.8-191-g68d8716f;single;1000;100000;;193018;53631;2764464;2142534;8570136;273;74.020984400;2022-02-03@15:21:43
v2.0.8-191-g68d8716f;single;1000;100000;;193018;53631;2937188;2157951;8631804;202;50.051248078;2022-02-03@15:22:48
v2.0.8-191-g68d8716f;single;1000;100000;;193018;53631;3582192;2159308;8637232;251;66.608551466;2022-02-03@15:24:09
v2.0.8-191-g68d8716f;single;1000;100000;;193018;53631;3226296;2153810;8615240;244;61.470352963;2022-02-03@15:25:25
v2.0.8;mulimex;1000;100000;;193018;53631;22835728;5710437;22841748;3080;788.018471684;2022-02-03@15:50:54
v2.0.8;mulimex;1000;100000;;193018;53631;24592688;6149716;24598864;3229;812.944255473;2022-02-03@16:05:55
v2.0.8;mulimex;1000;100000;;193018;53631;24113228;6029834;24119336;3173;807.567866212;2022-02-03@16:20:54
v2.0.8;mulimex;1000;100000;;193018;53631;22878472;5721116;22884464;3201;777.645260928;2022-02-03@16:40:50
v2.0.8;mulimex;1000;100000;;193018;53631;24293768;6074952;24299808;3144;800.867283481;2022-02-03@16:55:36
v2.0.8;mulimex;1000;100000;;193018;53631;22834128;5710089;22840356;3051;779.932494695;2022-02-03@17:10:07
v2.0.8;mulimex;1000;100000;;193018;53631;22835368;5710350;22841400;3209;777.752787584;2022-02-03@17:24:32
v2.0.8;mulimex;1000;100000;;193018;53631;23548064;5888588;23554352;4022;1000.652184486;2022-02-03@17:42:40
v2.0.8-169-ga840170e;mulimex;1000;100000;;193018;53631;19842736;7054553;28218212;1311;330.180895796;2022-02-03@17:49:42
v2.0.8-169-ga840170e;mulimex;1000;100000;;193018;53631;19854320;7052744;28210976;1419;353.094363352;2022-02-03@17:55:45
v2.0.8-169-ga840170e;mulimex;1000;100000;;193018;53631;19808364;7046524;28186096;1370;345.226145164;2022-02-03@18:01:40
v2.0.8-169-ga840170e;mulimex;1000;100000;;193018;53631;19868820;7055835;28223340;1355;342.605010825;2022-02-03@18:07:37
v2.0.8-169-ga840170e;mulimex;1000;100000;;193018;53631;19854968;7049060;28196240;1431;355.692300099;2022-02-03@18:13:43
v2.0.8-169-ga840170e;mulimex;1000;100000;;193018;53631;19859836;7053934;28215736;1343;332.053004678;2022-02-03@18:19:25
v2.0.8-169-ga840170e;mulimex;1000;100000;;193018;53631;19841016;7055541;28222164;1355;342.505930980;2022-02-03@18:25:17
v2.0.8-169-ga840170e;mulimex;1000;100000;;193018;53631;19810872;7043420;28173680;1405;350.090272023;2022-02-03@18:31:21
v2.0.8-191-g68d8716f;mulimex;1000;100000;;193018;53631;19990956;7034428;28137712;470;119.521376634;2022-02-03@18:33:33
v2.0.8-191-g68d8716f;mulimex;1000;100000;;193018;53631;19967340;7020888;28083552;475;121.982156758;2022-02-03@18:35:51
v2.0.8-191-g68d8716f;mulimex;1000;100000;;193018;53631;20049492;7057685;28230740;475;119.742134782;2022-02-03@18:38:08
v2.0.8-191-g68d8716f;mulimex;1000;100000;;193018;53631;20060292;7026102;28104408;474;120.572194285;2022-02-03@18:40:19
v2.0.8-191-g68d8716f;mulimex;1000;100000;;193018;53631;20033684;7071709;28286836;468;121.085714415;2022-02-03@18:42:37
v2.0.8-191-g68d8716f;mulimex;1000;100000;;193018;53631;20017876;7073195;28292780;461;117.444891608;2022-02-03@18:44:45
v2.0.8-191-g68d8716f;mulimex;1000;100000;;193018;53631;19998276;7030067;28120268;474;119.275644121;2022-02-03@18:46:55
v2.0.8-191-g68d8716f;mulimex;1000;100000;;193018;53631;20038156;7025849;28103396;511;123.896344996;2022-02-03@18:49:11
v2.0.8;multi;10;316228;;479961;199356;760232;191600;766400;57;18.100669973;2022-02-03@19:03:18
v2.0.8;multi;10;316228;;479961;199356;760320;191653;766612;56;17.802495851;2022-02-03@19:03:42
v2.0.8;multi;10;316228;;479961;199356;760964;191723;766892;57;18.088836720;2022-02-03@19:04:06
v2.0.8;multi;10;316228;;479961;199356;760220;191639;766556;57;18.121039282;2022-02-03@19:04:30
v2.0.8;multi;10;316228;;479961;199356;760748;191695;766780;57;18.088406992;2022-02-03@19:04:54
v2.0.8;multi;10;316228;;479961;199356;760460;191648;766592;57;18.073004957;2022-02-03@19:05:18
v2.0.8;multi;10;316228;;479961;199356;760496;191676;766704;56;17.803915352;2022-02-03@19:05:41
v2.0.8;multi;10;316228;;479961;199356;760264;191601;766404;57;18.157421154;2022-02-03@19:06:06
v2.0.8-169-ga840170e;multi;10;316228;;479961;199356;627360;324715;1298860;23;7.601787467;2022-02-03@19:06:21
v2.0.8-169-ga840170e;multi;10;316228;;479961;199356;627244;324717;1298868;21;7.196022880;2022-02-03@19:06:34
v2.0.8-169-ga840170e;multi;10;316228;;479961;199356;627076;324665;1298660;21;7.224608226;2022-02-03@19:06:48
v2.0.8-169-ga840170e;multi;10;316228;;479961;199356;626588;324690;1298760;22;7.380568848;2022-02-03@19:07:00
v2.0.8-169-ga840170e;multi;10;316228;;479961;199356;627316;324680;1298720;22;7.338933096;2022-02-03@19:07:13
v2.0.8-169-ga840170e;multi;10;316228;;479961;199356;626984;324704;1298816;21;7.213435195;2022-02-03@19:07:27
v2.0.8-169-ga840170e;multi;10;316228;;479961;199356;627436;324680;1298720;21;7.112946586;2022-02-03@19:07:40
v2.0.8-169-ga840170e;multi;10;316228;;479961;199356;626788;324708;1298832;20;6.844253739;2022-02-03@19:07:53
v2.0.8-191-g68d8716f;multi;10;316228;;479961;199356;632464;491546;1966184;15;4.720728580;2022-02-03@19:08:05
v2.0.8-191-g68d8716f;multi;10;316228;;479961;199356;631728;491508;1966032;14;4.658141395;2022-02-03@19:08:15
v2.0.8-191-g68d8716f;multi;10;316228;;479961;199356;630956;491547;1966188;13;4.222976203;2022-02-03@19:08:24
v2.0.8-191-g68d8716f;multi;10;316228;;479961;199356;630632;491568;1966272;14;4.617645888;2022-02-03@19:08:34
v2.0.8-191-g68d8716f;multi;10;316228;;479961;199356;628776;491536;1966144;13;4.204276172;2022-02-03@19:08:43
v2.0.8-191-g68d8716f;multi;10;316228;;479961;199356;630768;491554;1966216;13;4.239881422;2022-02-03@19:08:52
v2.0.8-191-g68d8716f;multi;10;316228;;479961;199356;630500;491567;1966268;14;4.557912490;2022-02-03@19:09:02
v2.0.8-191-g68d8716f;multi;10;316228;;479961;199356;629412;491521;1966084;14;4.474037616;2022-02-03@19:09:12
v2.0.8;imex;10;316228;;479961;199356;594388;150119;600476;39;12.217288652;2022-02-03@19:09:51
v2.0.8;imex;10;316228;;479961;199356;595116;150346;601384;39;12.375427929;2022-02-03@19:10:09
v2.0.8;imex;10;316228;;479961;199356;594196;150063;600252;39;12.288175323;2022-02-03@19:10:26
v2.0.8;imex;10;316228;;479961;199356;594468;150130;600520;40;12.666691255;2022-02-03@19:10:44
v2.0.8;imex;10;316228;;479961;199356;594160;150126;600504;39;12.327911197;2022-02-03@19:11:02
v2.0.8;imex;10;316228;;479961;199356;594148;150047;600188;39;12.237630508;2022-02-03@19:11:20
v2.0.8;imex;10;316228;;479961;199356;594984;150276;601104;40;12.538058437;2022-02-03@19:11:38
v2.0.8;imex;10;316228;;479961;199356;594356;150148;600592;40;12.633004967;2022-02-03@19:11:56
v2.0.8-169-ga840170e;imex;10;316228;;479961;199356;504156;127907;511628;231;77.120470289;2022-02-03@19:13:21
v2.0.8-169-ga840170e;imex;10;316228;;479961;199356;504128;127982;511928;234;77.711870262;2022-02-03@19:14:43
v2.0.8-169-ga840170e;imex;10;316228;;479961;199356;504364;127949;511796;232;77.211753566;2022-02-03@19:16:06
v2.0.8-169-ga840170e;imex;10;316228;;479961;199356;503664;127785;511140;229;76.477384898;2022-02-03@19:17:27
v2.0.8-169-ga840170e;imex;10;316228;;479961;199356;504656;128033;512132;233;77.697383350;2022-02-03@19:18:50
v2.0.8-169-ga840170e;imex;10;316228;;479961;199356;504064;127910;511640;232;77.401652193;2022-02-03@19:20:12
v2.0.8-169-ga840170e;imex;10;316228;;479961;199356;503636;127849;511396;232;77.277274203;2022-02-03@19:21:34
v2.0.8-169-ga840170e;imex;10;316228;;479961;199356;504144;127942;511768;223;73.894835263;2022-02-03@19:22:53
v2.0.8-191-g68d8716f;imex;10;316228;;479961;199356;503324;278904;1115616;17;5.396802326;2022-02-03@19:23:06
v2.0.8-191-g68d8716f;imex;10;316228;;479961;199356;504764;278138;1112552;16;5.273096949;2022-02-03@19:23:16
v2.0.8-191-g68d8716f;imex;10;316228;;479961;199356;504056;276822;1107288;18;5.795243228;2022-02-03@19:23:27
v2.0.8-191-g68d8716f;imex;10;316228;;479961;199356;503960;278096;1112384;18;5.749869022;2022-02-03@19:23:38
v2.0.8-191-g68d8716f;imex;10;316228;;479961;199356;504748;278945;1115780;17;5.408554363;2022-02-03@19:23:48
v2.0.8-191-g68d8716f;imex;10;316228;;479961;199356;503364;276964;1107856;17;5.487876922;2022-02-03@19:23:59
v2.0.8-191-g68d8716f;imex;10;316228;;479961;199356;504048;277593;1110372;18;5.835502915;2022-02-03@19:24:10
v2.0.8-191-g68d8716f;imex;10;316228;;479961;199356;504648;278244;1112976;16;5.120643232;2022-02-03@19:24:21
v2.0.8;single;10;316228;;479961;199356;163828;42541;170164;34;10.670019270;2022-02-03@19:24:59
v2.0.8;single;10;316228;;479961;199356;164168;42633;170532;34;10.714429291;2022-02-03@19:25:14
v2.0.8;single;10;316228;;479961;199356;165020;42817;171268;34;10.749774579;2022-02-03@19:25:30
v2.0.8;single;10;316228;;479961;199356;164696;42766;171064;34;10.689285899;2022-02-03@19:25:46
v2.0.8;single;10;316228;;479961;199356;163836;42527;170108;35;10.977159838;2022-02-03@19:26:02
v2.0.8;single;10;316228;;479961;199356;164676;42739;170956;34;10.755818128;2022-02-03@19:26:17
v2.0.8;single;10;316228;;479961;199356;163928;42575;170300;34;10.667790867;2022-02-03@19:26:33
v2.0.8;single;10;316228;;479961;199356;164776;42754;171016;36;11.222724330;2022-02-03@19:26:49
v2.0.8-169-ga840170e;single;10;316228;;479961;199356;127428;33388;133552;35;10.650012677;2022-02-03@19:27:07
v2.0.8-169-ga840170e;single;10;316228;;479961;199356;127432;33451;133804;34;10.558070103;2022-02-03@19:27:22
v2.0.8-169-ga840170e;single;10;316228;;479961;199356;127452;33465;133860;34;10.789338092;2022-02-03@19:27:38
v2.0.8-169-ga840170e;single;10;316228;;479961;199356;127556;33445;133780;34;10.739616650;2022-02-03@19:27:54
v2.0.8-169-ga840170e;single;10;316228;;479961;199356;127648;33460;133840;35;10.918017304;2022-02-03@19:28:09
v2.0.8-169-ga840170e;single;10;316228;;479961;199356;127560;33448;133792;34;10.723903688;2022-02-03@19:28:25
v2.0.8-169-ga840170e;single;10;316228;;479961;199356;127424;33441;133764;33;10.366541502;2022-02-03@19:28:40
v2.0.8-169-ga840170e;single;10;316228;;479961;199356;127464;33454;133816;34;10.605268363;2022-02-03@19:28:56
v2.0.8-191-g68d8716f;single;10;316228;;479961;199356;131036;199851;799404;11;3.385104392;2022-02-03@19:29:06
v2.0.8-191-g68d8716f;single;10;316228;;479961;199356;134128;199904;799616;11;3.145593650;2022-02-03@19:29:16
v2.0.8-191-g68d8716f;single;10;316228;;479961;199356;133756;200059;800236;11;3.268330570;2022-02-03@19:29:25
v2.0.8-191-g68d8716f;single;10;316228;;479961;199356;144396;200070;800280;11;3.584803871;2022-02-03@19:29:35
v2.0.8-191-g68d8716f;single;10;316228;;479961;199356;133700;199984;799936;12;3.608714588;2022-02-03@19:29:43
